timestamp,sensor,x,y,z
1778964784353,Accelerometer,-2.11095,-10.509001,-2.3779502
1778964784373,Accelerometer,-2.334,-10.068001,-2.8860002
1778964784387,Accelerometer,-3.081,-9.313951,-2.9479501
1778964784388,Gyroscope,-0.0622875,0.4444,0.6804875
1778964784412,Accelerometer,-4.16295,-8.542951,-3.6450002
1778964784433,Accelerometer,-4.39995,-8.385,-2.778
1778964784452,Accelerometer,-2.4079502,-9.007951,-2.7130501
1778964784467,Accelerometer,-0.282,-9.51795,-2.57205
1778964784468,Gyroscope,-0.078099996,-0.734525,0.2358125
1778964784489,Accelerometer,-0.009000001,-9.42405,-2.328
1778964784509,Accelerometer,-1.9050001,-9.199051,-2.1790502
1778964784533,Accelerometer,-2.9200501,-9.06795,-2.59395
1778964784549,Accelerometer,-3.0190501,-9.22605,-2.49105
1778964784549,Gyroscope,-0.0243375,-0.607475,0.4703875
1778964784569,Accelerometer,-2.3430002,-9.754951,-2.766
1778964784586,Accelerometer,-1.1770501,-9.847951,-2.9650502
1778964784606,Accelerometer,-1.182,-10.234051,-2.6890502
1778964784621,Accelerometer,-2.0320501,-10.566001,-2.83095
1778964784621,Gyroscope,0.07205,-0.53295,1.106875
1778964784645,Accelerometer,-2.061,-10.738951,-3.075
1778964784655,Accelerometer,-1.4500501,-11.00895,-2.2150502
1778964784684,Accelerometer,-1.194,-11.809051,-2.15295
1778964784700,Accelerometer,-1.2919501,-12.670951,-4.0609503
1778964784701,Gyroscope,0.366575,-0.42061248,2.2210374
1778964784718,Accelerometer,-2.2669501,-13.509001,-3.97005
1778964784735,Accelerometer,-2.0989501,-15.010051,-3.7210503
1778964784756,Accelerometer,0.20505,-17.167051,-4.5540004
1778964784776,Accelerometer,2.5159502,-19.327051,-5.589
1778964784776,Gyroscope,0.3909125,-1.1633875,2.8245249
1778964784804,Accelerometer,3.62505,-18.85095,-4.9420505
1778964784815,Accelerometer,6.19395,-18.429,-3.18495
1778964784839,Accelerometer,1.2280501,-15.657001,-3.0319502
1778964784853,Accelerometer,-0.86895007,-17.778002,-1.2529501
1778964784854,Gyroscope,0.61215,-1.661825,3.2693374
1778964784878,Accelerometer,-8.04195,-16.240952,-2.2150502
1778964784898,Accelerometer,-2.36295,-10.16895,-4.02495
1778964784916,Accelerometer,3.7540503,-4.09005,-3.7120502
1778964784932,Accelerometer,4.1659503,-2.256,-3.3310502
1778964784933,Gyroscope,0.7134875,1.441275,-0.068475
1778964784956,Accelerometer,3.5650501,-0.52005005,-3.1969502
1778964784975,Accelerometer,2.4540002,0.054,-4.06395
1778964784997,Accelerometer,1.17795,-0.513,-3.0199502
1778964785014,Accelerometer,0.76095,-2.9670002,-1.365
1778964785015,Gyroscope,0.1808125,1.4474624,-3.49415
1778964785034,Accelerometer,0.96900004,-4.65495,-1.45395
1778964785053,Accelerometer,0.768,-5.95695,-3.18495
1778964785072,Accelerometer,0.061950002,-8.313001,-3.21105
1778964785087,Accelerometer,-1.3090501,-10.13805,-2.66505
1778964785087,Gyroscope,0.16005,0.53845,-6.3932
1778964785111,Accelerometer,-1.644,-12.184951,-2.8500001
1778964785131,Accelerometer,-1.16805,-18.159,-4.18305
1778964785150,Accelerometer,-8.17395,-24.465002,-4.0129504
1778964785164,Accelerometer,-9.085951,-20.51505,-2.8470001
1778964785164,Gyroscope,-0.5790125,0.5654,-6.654725
1778964785189,Accelerometer,-10.795051,-19.28895,-1.9879501
1778964785213,Accelerometer,-10.804951,-18.468,-1.0489501
1778964785230,Accelerometer,-13.28505,-17.99805,-1.5640501
1778964785247,Accelerometer,-18.49995,-12.0390005,-3.4030502
1778964785247,Gyroscope,-0.2198625,2.9440124,-1.602975
1778964785267,Accelerometer,-23.775002,-7.8130503,-4.63605
1778964785286,Accelerometer,-22.338001,-9.07005,-4.22895
1778964785295,Accelerometer,-18.748951,-9.634951,-3.3690002
1778964785320,Accelerometer,-8.7630005,-11.376,-0.324
1778964785320,Gyroscope,0.157575,0.264825,2.807475
1778964785344,Accelerometer,39.414,-14.96205,4.45905
1778964785363,Accelerometer,-4.347,-30.397951,-0.61305004
1778964785382,Accelerometer,1.02195,-18.195002,-0.9580501
1778964785397,Accelerometer,-1.9080001,-7.2289505,-1.45905
1778964785397,Gyroscope,-0.6743,1.21165,3.53925
1778964785422,Accelerometer,-10.47,-0.17295001,-4.6000504
1778964785446,Accelerometer,-7.9339504,-3.45495,-6.906
1778964785463,Accelerometer,-6.93795,-13.732051,-0.00795
1778964785480,Accelerometer,-4.7310004,-15.853051,-2.6220002
1778964785480,Gyroscope,-0.339625,-1.0778625,1.327975
1778964785500,Accelerometer,-2.49405,-8.12205,-4.842
1778964785519,Accelerometer,-1.2280501,-7.6980004,-1.0519501
1778964785536,Accelerometer,-1.9120501,-9.963,-1.00605
1778964785553,Accelerometer,-2.07495,-10.39605,-2.4880502
1778964785553,Gyroscope,-0.168575,0.0462,0.891825
1778964785577,Accelerometer,-2.0370002,-9.879001,-2.8950002
1778964785596,Accelerometer,-1.8570001,-8.51895,-3.6210003
1778964785616,Accelerometer,-4.077,-8.42595,-4.09005
1778964785630,Accelerometer,-6.0880504,-8.79195,-2.2800002
1778964785631,Gyroscope,0.024475,-0.8408125,0.3493875
1778964785655,Accelerometer,-2.571,-9.144,-2.23005
1778964785676,Accelerometer,0.0139500005,-9.537001,-2.079
1778964785695,Accelerometer,-0.47400004,-9.549001,-2.1360002
1778964785711,Accelerometer,-2.74095,-9.484051,-1.8940501
1778964785711,Gyroscope,0.0342375,-0.044275,0.7390625
1778964785732,Accelerometer,-4.39095,-8.953051,-1.50405
1778964785752,Accelerometer,-4.4620504,-8.29905,-2.163
1778964785772,Accelerometer,-3.59295,-9.003,-3.4030502
1778964785795,Accelerometer,-3.459,-10.375051,-3.2590501
1778964785796,Gyroscope,0.0427625,-0.7027625,0.5154875
1778964785815,Accelerometer,-2.8200002,-10.128,-2.433
1778964785830,Accelerometer,-2.0350502,-9.87405,-2.02095
1778964785849,Accelerometer,-1.12995,-10.602,-2.09805
1778964785863,Accelerometer,-1.64205,-11.586,-1.24605
1778964785864,Gyroscope,0.2468125,-0.3179,1.3255
1778964785888,Accelerometer,-1.45305,-11.088,-2.13105
1778964785911,Accelerometer,-1.7809501,-11.6629505,-3.7860003
1778964785928,Accelerometer,-2.35095,-12.324,-4.40595
1778964785944,Accelerometer,-2.70495,-13.45905,-4.25805
1778964785944,Gyroscope,0.4679125,-0.847,2.3945625
1778964785965,Accelerometer,-1.3470001,-16.782001,-4.62195
1778964785985,Accelerometer,1.82895,-19.240952,-4.9690504
1778964786009,Accelerometer,4.7689505,-20.035952,-5.0620503
1778964786017,Accelerometer,7.0270505,-19.449001,-3.111
1778964786027,Gyroscope,-0.1038125,-2.2482624,2.934525
1778964786043,Accelerometer,3.3970501,-16.54305,-3.2209501
1778964786063,Accelerometer,-0.39405003,-17.677052,-2.3490002
1778964786082,Accelerometer,-8.913,-16.26,-1.9020001
1778964786097,Accelerometer,-3.7350001,-10.224001,-3.4150503
1778964786097,Gyroscope,0.4631,1.777325,4.104925
1778964786121,Accelerometer,2.80605,-3.7039502,-3.5730002
1778964786143,Accelerometer,2.6569502,-1.91805,-3.82905
1778964786161,Accelerometer,3.5340002,-0.112950005,-3.1710002
1778964786175,Accelerometer,2.6910002,0.22800002,-3.561
1778964786176,Gyroscope,-0.0122375,1.14565,-1.890075
1778964786199,Accelerometer,1.4430001,-0.72300005,-2.673
1778964786218,Accelerometer,0.46605003,-3.1009502,-0.9799501
1778964786243,Accelerometer,0.97605,-5.27505,-1.4440501
1778964786259,Accelerometer,1.146,-6.3520503,-3.3330002
1778964786260,Gyroscope,0.6804875,1.4499375,-5.230225
1778964786277,Accelerometer,-1.1770501,-8.043,-3.3240001
1778964786296,Accelerometer,-2.331,-10.368,-2.33505
1778964786315,Accelerometer,-1.40205,-11.89305,-4.0009503
